SDTrimSP: VERSION 6.03    17.06.2025
SDTrimSP-Ar-Ti -Panjan-ver3                                                     
      100000   maxnumber (backscattered-projectile)    
        1000         100   NH NR
      species     gen/coll      fluence   end-energy      x_start      y_start      z_start        x_end        y_end        z_end        x_max        y_max        z_max         cosp         cosa   pathlength e_transf_sum     e_transf   e_con_elec  e_transf>ED         time
            1            5  0.31100E+00  0.55990E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.65996E+01 -0.76446E+01  0.71244E+01  0.65996E+01  0.76446E+01  0.71244E+01  0.89955E+00 -0.21727E+00  0.10157E+02  0.48284E+03  0.46791E+03  0.11564E+02  0.44294E+03  0.78415E+02
            1            5  0.31100E+00  0.12538E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50902E+01  0.23561E+01  0.13084E+01  0.50902E+01  0.50491E+01  0.33735E+01  0.67303E+00  0.99696E+00  0.11953E+02  0.48371E+03  0.47776E+03  0.15036E+02  0.46330E+03  0.15423E+03
            1            7  0.31200E+00  0.36487E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47869E+01 -0.15404E+02 -0.15501E+02  0.47869E+01  0.15404E+02  0.15501E+02  0.50313E+00 -0.68943E+00  0.14663E+02  0.44245E+03  0.42807E+03  0.21064E+02  0.37355E+03  0.65768E+02
            1            2  0.31200E+00  0.30830E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46137E+01  0.30072E+01 -0.67824E+01  0.46137E+01  0.30072E+01  0.67824E+01  0.80268E+00  0.35781E+00  0.32180E+01  0.46088E+03  0.45837E+03  0.82898E+01  0.45837E+03  0.16406E+02
            1            2  0.31200E+00  0.11490E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.66692E+01 -0.26363E+01  0.46938E+01  0.66692E+01  0.26363E+01  0.46938E+01  0.89596E+00 -0.44218E+00  0.25313E+01  0.48073E+03  0.48017E+03  0.77838E+01  0.46236E+03  0.18813E+02
            1           11  0.31200E+00  0.55413E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62974E+01  0.11608E+02 -0.20106E+02  0.77819E+01  0.11608E+02  0.20106E+02  0.91392E+00  0.97347E-01  0.27342E+02  0.40953E+03  0.39169E+03  0.35060E+02  0.34530E+03  0.96169E+02
            1            5  0.31300E+00  0.11192E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50029E+01  0.67346E+01  0.11603E+02  0.50029E+01  0.67346E+01  0.11603E+02  0.71773E+00  0.14252E-01  0.12629E+02  0.48547E+03  0.47266E+03  0.13406E+02  0.46872E+03  0.16122E+03
            1            2  0.31300E+00  0.30140E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45560E+01 -0.57617E+00 -0.12808E+01  0.45560E+01  0.15446E+01  0.12808E+01  0.96580E+00  0.64576E+00  0.30125E+01  0.48927E+03  0.48648E+03  0.77139E+01  0.47852E+03  0.24617E+02
            1            2  0.31300E+00  0.32516E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48594E+01 -0.17246E+02 -0.55710E+01  0.48594E+01  0.17246E+02  0.55710E+01  0.40003E+00 -0.99930E+00  0.73200E+01  0.45635E+03  0.45114E+03  0.11131E+02  0.45114E+03  0.44098E+02
            1           11  0.31300E+00  0.36252E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.66064E+01  0.35223E+01  0.64045E+01  0.85679E+01  0.51873E+01  0.10697E+02  0.87241E+00  0.24594E+00  0.25540E+02  0.46313E+03  0.44218E+03  0.33247E+02  0.41488E+03  0.11512E+03
            1            9  0.31300E+00  0.78575E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61352E+01 -0.17321E+02 -0.13228E+01  0.61352E+01  0.17524E+02  0.29981E+01  0.92964E+00  0.68320E-01  0.21671E+02  0.46871E+03  0.45285E+03  0.23432E+02  0.40085E+03  0.93083E+02
            1            5  0.31300E+00  0.43811E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.65613E+01  0.34713E+01 -0.81884E+01  0.65613E+01  0.44163E+01  0.81884E+01  0.87782E+00 -0.18231E+00  0.12559E+02  0.48520E+03  0.47137E+03  0.14366E+02  0.44644E+03  0.26787E+03
            1            3  0.31300E+00  0.32833E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60974E+01  0.42207E+01  0.43313E+01  0.60974E+01  0.42207E+01  0.43313E+01  0.95635E+00  0.81839E+00  0.65360E+01  0.45631E+03  0.45276E+03  0.10858E+02  0.44536E+03  0.28364E+02
            1           12  0.31400E+00  0.33705E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45098E+01 -0.13729E+02  0.93319E+01  0.79359E+01  0.15048E+02  0.93319E+01  0.70938E+00  0.32996E+00  0.25461E+02  0.43040E+03  0.41996E+03  0.35894E+02  0.37219E+03  0.99828E+02
            1            1  0.31400E+00  0.46564E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44019E+01 -0.25003E+02 -0.43734E+01  0.44019E+01  0.25003E+02  0.43734E+01  0.25908E+00 -0.99269E+00  0.32874E+01  0.44310E+03  0.44016E+03  0.10332E+02  0.44016E+03  0.33730E+02
            1            4  0.31400E+00  0.51602E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47666E+01 -0.11290E+02 -0.87117E+00  0.47666E+01  0.11290E+02  0.19273E+01  0.59445E+00 -0.94896E+00  0.65779E+01  0.48158E+03  0.47612E+03  0.13260E+02  0.45095E+03  0.47913E+02
            1            8  0.31400E+00  0.15747E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.64978E+01 -0.90509E+01  0.18366E+01  0.69060E+01  0.11833E+02  0.30059E+01  0.92798E+00  0.92188E+00  0.19292E+02  0.45716E+03  0.44713E+03  0.27097E+02  0.41270E+03  0.66807E+02
            1            2  0.31400E+00  0.52902E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50467E+01 -0.45973E+01  0.16431E+01  0.50467E+01  0.45973E+01  0.16431E+01  0.92367E+00 -0.27446E+00  0.26807E+01  0.48609E+03  0.47915E+03  0.86223E+01  0.46507E+03  0.43272E+02
            1           11  0.31400E+00  0.18175E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.68457E+01 -0.65038E+01 -0.16302E+02  0.68457E+01  0.65038E+01  0.18346E+02  0.97794E+00 -0.36682E+00  0.24645E+02  0.44975E+03  0.43226E+03  0.32078E+02  0.39459E+03  0.98198E+02
            1            1  0.31400E+00  0.11636E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49399E+01 -0.14613E+02 -0.32132E+01  0.49399E+01  0.14613E+02  0.32132E+01  0.30061E+00 -0.97667E+00  0.00000E+00  0.48011E+03  0.47950E+03  0.82572E+01  0.47950E+03  0.00000E+00
            1            4  0.31400E+00  0.31595E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60883E+01 -0.12534E+01  0.31248E+00  0.60883E+01  0.26792E+01  0.31273E+01  0.92394E+00  0.45186E+00  0.75320E+01  0.48330E+03  0.47598E+03  0.13536E+02  0.44913E+03  0.43520E+02
            1            2  0.31400E+00  0.44675E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55885E+01 -0.49515E+00  0.11677E+02  0.55885E+01  0.18200E+01  0.11677E+02  0.65770E+00 -0.35665E+00  0.56840E+01  0.44364E+03  0.43410E+03  0.11684E+02  0.43410E+03  0.29280E+02
            1            9  0.31500E+00  0.21848E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45879E+01 -0.99929E+01  0.75605E+01  0.79220E+01  0.99929E+01  0.77739E+01  0.87805E+00 -0.58478E+00  0.20389E+02  0.47279E+03  0.45642E+03  0.25027E+02  0.38451E+03  0.10660E+03
            1            5  0.31500E+00  0.33119E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50441E+01  0.32562E+01  0.13347E+02  0.50441E+01  0.32562E+01  0.13347E+02  0.63436E+00  0.72159E+00  0.71816E+01  0.45372E+03  0.44851E+03  0.13164E+02  0.41826E+03  0.58540E+02
            1            2  0.31500E+00  0.37245E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45240E+01  0.16402E+01 -0.87613E+01  0.45240E+01  0.16402E+01  0.87613E+01  0.58134E+00  0.10686E+00  0.00000E+00  0.45376E+03  0.45025E+03  0.89978E+01  0.43641E+03  0.00000E+00
            1            6  0.31500E+00  0.24265E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62605E+01 -0.94072E+01 -0.86606E+01  0.62605E+01  0.94072E+01  0.86606E+01  0.80776E+00 -0.21110E+00  0.12068E+02  0.45803E+03  0.45180E+03  0.17708E+02  0.42824E+03  0.58788E+02
            1            1  0.31600E+00  0.19440E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61861E+01 -0.10435E+02  0.22091E+00  0.61861E+01  0.10435E+02  0.84230E+00  0.70582E+00 -0.99364E+00  0.30982E+01  0.47231E+03  0.46372E+03  0.82538E+01  0.46372E+03  0.27414E+02
            1            5  0.31600E+00  0.45268E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57680E+01  0.83157E+01 -0.45932E+01  0.57680E+01  0.83157E+01  0.45932E+01  0.97722E+00  0.99835E+00  0.11235E+02  0.43691E+03  0.43061E+03  0.17819E+02  0.43061E+03  0.41273E+02
            1            3  0.31600E+00  0.38789E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45577E+01  0.76768E+01 -0.31277E+01  0.45577E+01  0.76768E+01  0.31277E+01  0.83391E+00  0.83503E+00  0.58055E+01  0.44853E+03  0.43898E+03  0.12680E+02  0.43898E+03  0.22020E+02
            1            2  0.31600E+00  0.91407E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49264E+01 -0.38816E+01 -0.52076E+01  0.49264E+01  0.38816E+01  0.52076E+01  0.78416E+00 -0.85983E+00  0.21086E+01  0.48268E+03  0.47587E+03  0.81811E+01  0.47587E+03  0.17380E+02
            1            3  0.31600E+00  0.71965E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61892E+01 -0.84058E+01 -0.76303E+01  0.61892E+01  0.84058E+01  0.76303E+01  0.72881E+00 -0.82077E+00  0.54707E+01  0.41530E+03  0.40728E+03  0.12733E+02  0.40728E+03  0.21854E+02
            1            5  0.31600E+00  0.37755E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48066E+01 -0.11836E+02  0.10724E+02  0.48066E+01  0.11836E+02  0.10724E+02  0.65510E+00 -0.52445E+00  0.13925E+02  0.44441E+03  0.43021E+03  0.17836E+02  0.42320E+03  0.70141E+02
            1            7  0.31600E+00  0.37802E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61079E+01 -0.56106E+01 -0.72741E+01  0.61079E+01  0.83408E+01  0.93915E+01  0.91160E+00  0.79020E+00  0.16277E+02  0.47852E+03  0.46533E+03  0.17699E+02  0.44320E+03  0.84251E+02
            1            6  0.31700E+00  0.65130E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.65095E+01  0.35322E+01 -0.32104E+01  0.65095E+01  0.74112E+01  0.44644E+01  0.91931E+00 -0.77442E+00  0.16731E+02  0.47691E+03  0.46899E+03  0.16582E+02  0.44455E+03  0.11450E+03
            1            6  0.31700E+00  0.51548E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44373E+01 -0.16604E+01 -0.11180E+01  0.44373E+01  0.58472E+01  0.27681E+01  0.70842E+00 -0.89293E+00  0.11595E+02  0.47868E+03  0.47164E+03  0.16166E+02  0.46336E+03  0.89127E+02
            1            3  0.31700E+00  0.71658E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59813E+01  0.78647E+01 -0.13221E+01  0.59813E+01  0.78647E+01  0.29236E+01  0.71156E+00  0.96297E+00  0.18558E+01  0.48453E+03  0.48392E+03  0.83024E+01  0.46861E+03  0.48658E+02
            1            2  0.31700E+00  0.68181E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48281E+01  0.57908E+01 -0.62135E+01  0.48281E+01  0.57908E+01  0.62135E+01  0.53678E+00  0.77316E+00  0.00000E+00  0.48593E+03  0.48518E+03  0.72565E+01  0.48069E+03  0.44776E+01
            1           14  0.31800E+00  0.39051E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46980E+01 -0.19303E+02 -0.12220E+02  0.82540E+01  0.19764E+02  0.12220E+02  0.89475E+00 -0.44220E+00  0.29182E+02  0.45978E+03  0.44147E+03  0.36319E+02  0.39686E+03  0.17503E+03
            1            9  0.31800E+00  0.14662E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53403E+01 -0.13506E+02 -0.52973E+01  0.65007E+01  0.13506E+02  0.52973E+01  0.90150E+00 -0.14911E+00  0.20992E+02  0.45610E+03  0.44352E+03  0.29236E+02  0.43148E+03  0.82056E+02
            1            7  0.31800E+00  0.45945E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49057E+01  0.14165E+02 -0.15821E+02  0.49057E+01  0.14165E+02  0.15821E+02  0.62426E+00  0.80484E+00  0.15777E+02  0.43143E+03  0.42018E+03  0.22621E+02  0.38777E+03  0.60670E+02
            1            5  0.31800E+00  0.73485E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57425E+01  0.13184E+02  0.74102E+01  0.57425E+01  0.13184E+02  0.74102E+01  0.71246E+00  0.73284E+00  0.10874E+02  0.47849E+03  0.46599E+03  0.14158E+02  0.44473E+03  0.67028E+02
            1            2  0.31800E+00  0.16833E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60709E+01 -0.79995E+01  0.98349E+00  0.60709E+01  0.79995E+01  0.10853E+01  0.77345E+00 -0.95260E+00  0.37771E+01  0.47462E+03  0.47044E+03  0.85419E+01  0.47044E+03  0.15249E+02
            1            8  0.31900E+00  0.11384E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50104E+01 -0.13482E+02  0.82764E+01  0.65284E+01  0.13482E+02  0.82764E+01  0.63310E+00 -0.79142E+00  0.16064E+02  0.46636E+03  0.45061E+03  0.22260E+02  0.38738E+03  0.95052E+02
            1            7  0.31900E+00  0.35941E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59721E+01 -0.46088E+01 -0.57407E+01  0.59721E+01  0.46088E+01  0.81951E+01  0.64783E+00 -0.95500E+00  0.15734E+02  0.44053E+03  0.43024E+03  0.23531E+02  0.41785E+03  0.62818E+02
            1            2  0.31900E+00  0.31277E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52928E+01 -0.88073E+01  0.60170E+01  0.52928E+01  0.88073E+01  0.60170E+01  0.58599E+00 -0.79723E+00  0.26805E+01  0.46026E+03  0.45831E+03  0.84659E+01  0.45831E+03  0.16090E+02
            1            4  0.31900E+00  0.24772E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53466E+01 -0.89409E+00 -0.60641E+01  0.53466E+01  0.42330E+01  0.60641E+01  0.88887E+00  0.92026E+00  0.88747E+01  0.48609E+03  0.47962E+03  0.11437E+02  0.47088E+03  0.44694E+02
            1            3  0.31900E+00  0.23917E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55278E+01  0.34210E+01  0.93381E+01  0.55278E+01  0.34210E+01  0.93381E+01  0.71885E+00  0.52347E+00  0.75689E+01  0.46231E+03  0.45623E+03  0.13774E+02  0.44603E+03  0.52785E+02
            1            4  0.31900E+00  0.26114E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58788E+01 -0.24095E+01  0.12056E+02  0.58788E+01  0.47011E+01  0.12056E+02  0.74608E+00  0.18311E+00  0.72675E+01  0.45975E+03  0.45093E+03  0.14137E+02  0.41542E+03  0.33560E+02
            1            2  0.31900E+00  0.13305E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48693E+01 -0.11162E+02 -0.74293E+01  0.48693E+01  0.11162E+02  0.74293E+01  0.49377E+00 -0.91649E+00  0.56918E+01  0.47806E+03  0.47539E+03  0.86320E+01  0.46880E+03  0.47779E+02
            1            4  0.32000E+00  0.33576E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52284E+01 -0.39071E+01 -0.64242E+01  0.52284E+01  0.39071E+01  0.64242E+01  0.94379E+00 -0.97566E+00  0.47862E+01  0.45484E+03  0.44869E+03  0.11588E+02  0.42054E+03  0.43875E+02
            1            4  0.32000E+00  0.46405E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55832E+01  0.74263E+01  0.41743E+01  0.55832E+01  0.74263E+01  0.41743E+01  0.86702E+00  0.37815E+00  0.98530E+01  0.48609E+03  0.47919E+03  0.13447E+02  0.46235E+03  0.18902E+03
            1            4  0.32000E+00  0.48314E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60242E+01  0.59663E+00 -0.13484E+02  0.60242E+01  0.26743E+01  0.13484E+02  0.77826E+00 -0.21349E+00  0.10786E+02  0.43674E+03  0.42872E+03  0.14943E+02  0.40892E+03  0.52588E+02
            1            5  0.32000E+00  0.10455E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49032E+01 -0.22685E+01 -0.32168E+01  0.49032E+01  0.41177E+01  0.37114E+01  0.94845E+00  0.99998E+00  0.74353E+01  0.47433E+03  0.47031E+03  0.15215E+02  0.45468E+03  0.60502E+02
            1            1  0.32000E+00  0.70692E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49708E+01 -0.58547E+01 -0.18666E+01  0.49708E+01  0.58547E+01  0.18666E+01  0.64616E+00 -0.95275E+00  0.23187E+00  0.49218E+03  0.49201E+03  0.71178E+01  0.49201E+03  0.44730E+01
            1            4  0.32100E+00  0.48291E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53220E+01 -0.51925E+01 -0.36627E+01  0.53220E+01  0.55640E+01  0.36627E+01  0.78680E+00  0.74632E-01  0.78574E+01  0.48330E+03  0.47530E+03  0.11873E+02  0.47530E+03  0.41596E+02
            1            2  0.32100E+00  0.56268E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54838E+01 -0.87747E+00  0.10640E+02  0.54838E+01  0.87747E+00  0.10640E+02  0.60316E+00 -0.14212E+00  0.14458E+01  0.43360E+03  0.43142E+03  0.10130E+02  0.43142E+03  0.84127E+01
            1            7  0.32100E+00  0.30133E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51406E+01 -0.42405E+00  0.10719E+02  0.71907E+01  0.29913E+01  0.10719E+02  0.86347E+00 -0.50861E+00  0.16054E+02  0.47595E+03  0.46612E+03  0.21041E+02  0.43542E+03  0.88649E+02
            1            4  0.32100E+00  0.29757E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53222E+01  0.54232E+01 -0.10867E+02  0.53222E+01  0.54232E+01  0.10867E+02  0.76107E+00  0.49560E+00  0.74812E+01  0.45867E+03  0.45347E+03  0.11570E+02  0.43178E+03  0.45106E+02
            1           10  0.32100E+00  0.92353E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45894E+01  0.19023E+02 -0.60356E+01  0.60168E+01  0.19023E+02  0.60356E+01  0.85647E+00  0.52270E+00  0.20697E+02  0.37432E+03  0.35542E+03  0.33323E+02  0.29956E+03  0.81508E+02
            1            5  0.32100E+00  0.30611E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50396E+01 -0.10182E+02  0.86095E+01  0.50396E+01  0.10182E+02  0.86095E+01  0.76731E+00 -0.31147E+00  0.10503E+02  0.45424E+03  0.44607E+03  0.15152E+02  0.41162E+03  0.46486E+02
            1            5  0.32100E+00  0.71934E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54573E+01  0.22531E+00 -0.87574E+01  0.54573E+01  0.25321E+01  0.87574E+01  0.97403E+00 -0.92904E+00  0.11517E+02  0.47782E+03  0.46888E+03  0.14989E+02  0.44033E+03  0.47548E+02
            1            2  0.32100E+00  0.33395E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48565E+01 -0.10147E+02 -0.55055E+01  0.48565E+01  0.10147E+02  0.55055E+01  0.47795E+00 -0.85494E+00  0.77305E+00  0.45764E+03  0.45705E+03  0.89696E+01  0.44096E+03  0.12749E+02
            1           10  0.32100E+00  0.14538E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44141E+01  0.54540E+01 -0.50086E+01  0.82976E+01  0.93394E+01  0.89227E+01  0.70873E+00 -0.43612E+00  0.21799E+02  0.46993E+03  0.45091E+03  0.29924E+02  0.36608E+03  0.12172E+03
            1            3  0.32100E+00  0.43191E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57584E+01 -0.91316E+01 -0.13730E+01  0.57584E+01  0.91316E+01  0.13730E+01  0.77069E+00 -0.92339E+00  0.51870E+01  0.44657E+03  0.44578E+03  0.10236E+02  0.44578E+03  0.27177E+02
            1            3  0.32100E+00  0.49083E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45381E+01 -0.76126E+01  0.37323E+01  0.45381E+01  0.76126E+01  0.37323E+01  0.86124E+00 -0.96539E+00  0.65674E+01  0.43884E+03  0.43358E+03  0.12081E+02  0.43358E+03  0.22837E+02
            1            7  0.32100E+00  0.67725E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61288E+01 -0.12062E+02 -0.20665E+01  0.61288E+01  0.13004E+02  0.41294E+01  0.95206E+00  0.52383E+00  0.14422E+02  0.47557E+03  0.45974E+03  0.17657E+02  0.42179E+03  0.10403E+03
            1            3  0.32200E+00  0.14975E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44568E+01  0.70383E+01 -0.89366E+01  0.44568E+01  0.70383E+01  0.89366E+01  0.43810E+00  0.87135E+00  0.00000E+00  0.47646E+03  0.47207E+03  0.85671E+01  0.46545E+03  0.00000E+00
            1            5  0.32200E+00  0.85489E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53818E+01 -0.73823E+01  0.10837E+02  0.53818E+01  0.73823E+01  0.10837E+02  0.71477E+00 -0.66759E+00  0.13243E+02  0.47533E+03  0.46129E+03  0.16120E+02  0.42979E+03  0.10287E+03
            1            3  0.32200E+00  0.13516E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.66992E+01 -0.61603E+01 -0.13384E+01  0.66992E+01  0.61603E+01  0.14011E+01  0.91789E+00 -0.99982E+00  0.55403E+01  0.47578E+03  0.46948E+03  0.10703E+02  0.46231E+03  0.30552E+02
            1            3  0.32200E+00  0.11358E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56755E+01 -0.12441E+01 -0.49200E+01  0.56755E+01  0.28309E+01  0.49200E+01  0.77868E+00  0.30730E+00  0.48730E+01  0.49071E+03  0.48516E+03  0.81560E+01  0.47271E+03  0.56903E+02
            1            3  0.32200E+00  0.77556E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51740E+01 -0.27819E+01 -0.34937E+01  0.51740E+01  0.30312E+01  0.34937E+01  0.89487E+00 -0.88967E+00  0.59336E+01  0.49017E+03  0.47976E+03  0.90568E+01  0.47057E+03  0.37994E+02
            1            2  0.32200E+00  0.49588E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.64155E+01 -0.48692E+01 -0.23862E+01  0.64155E+01  0.48692E+01  0.23862E+01  0.85583E+00 -0.77258E+00  0.29509E+01  0.48730E+03  0.48563E+03  0.77363E+01  0.47948E+03  0.26285E+02
            1            2  0.32200E+00  0.20756E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49072E+01  0.64500E+01  0.46947E+01  0.49072E+01  0.64500E+01  0.46947E+01  0.68925E+00  0.92168E+00  0.19948E+01  0.47108E+03  0.46660E+03  0.81643E+01  0.45549E+03  0.19002E+02
            1            3  0.32200E+00  0.32016E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49664E+01  0.96993E+01 -0.75226E+01  0.49664E+01  0.96993E+01  0.75226E+01  0.49785E+00  0.93743E+00  0.46799E+01  0.45779E+03  0.45552E+03  0.10199E+02  0.45552E+03  0.28190E+02
            1            5  0.32300E+00  0.31617E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47878E+01 -0.77388E+01 -0.32556E+00  0.47878E+01  0.77388E+01  0.26889E+01  0.96156E+00 -0.22638E+00  0.10201E+02  0.45426E+03  0.44791E+03  0.14125E+02  0.43812E+03  0.53723E+02
            1            4  0.32300E+00  0.12654E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53380E+01  0.33573E+01 -0.41829E+01  0.53380E+01  0.33573E+01  0.41829E+01  0.98682E+00  0.82801E+00  0.68785E+01  0.47276E+03  0.46901E+03  0.14590E+02  0.45179E+03  0.34406E+02
            1            7  0.32300E+00  0.80855E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52120E+01  0.59263E+01 -0.64023E+00  0.52120E+01  0.59263E+01  0.63088E+01  0.85626E+00  0.34425E+00  0.14762E+02  0.47125E+03  0.46149E+03  0.20669E+02  0.43667E+03  0.84219E+02
            1            4  0.32300E+00  0.47829E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48358E+01 -0.36339E+01  0.41218E+01  0.48358E+01  0.36339E+01  0.41218E+01  0.77520E+00 -0.12554E+00  0.66138E+01  0.48241E+03  0.47844E+03  0.12806E+02  0.45456E+03  0.50635E+02
            1            6  0.32300E+00  0.44109E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59983E+01 -0.15145E+02 -0.60377E+01  0.59983E+01  0.15145E+02  0.60377E+01  0.72557E+00 -0.95836E+00  0.12100E+02  0.43760E+03  0.43014E+03  0.18295E+02  0.39221E+03  0.50169E+02
